Date,USDEUR=X,USDSGD=X
2011-06-01,0.6906599998474121,1.2330000400543213
2011-07-01,0.6977400183677673,1.2021000385284424
2011-08-01,0.6928499937057495,1.2058000564575195
2011-09-01,0.7360600233078003,1.297379970550537
2011-10-01,0.7072100043296814,1.2441999912261963
2011-11-01,0.7505199909210205,1.2968000173568726
2011-12-01,0.77183997631073,1.2992000579833984
2012-01-01,0.7610599994659424,1.257200002670288
2012-02-01,0.7419499754905701,1.2482999563217163
2012-03-01,0.7493399977684021,1.257099986076355
2012-04-01,0.7552000284194946,1.2374999523162842
2012-05-01,0.8080999851226807,1.2884000539779663
2012-06-01,0.7895799875259399,1.2651000022888184
2012-07-01,0.8156999945640564,1.2467600107192993
2012-08-01,0.7993000149726868,1.253499984741211
2012-09-01,0.7785099744796753,1.22747004032135
2012-10-01,0.7714499831199646,1.2193000316619873
2012-11-01,0.770799994468689,1.2202999591827393
2012-12-01,0.7559900283813477,1.2229000329971313
2013-01-01,0.7370100021362305,1.2358700037002563
2013-02-01,0.7603999972343445,1.236299991607666
2013-03-01,0.7807700037956238,1.2409100532531738
2013-04-01,0.7635999917984009,1.2336000204086304
2013-05-01,0.7666400074958801,1.2591999769210815
2013-06-01,0.7684599757194519,1.2685999870300293
2013-07-01,0.7538700103759766,1.2700599431991577
2013-08-01,0.7562000155448914,1.2740000486373901
2013-09-01,0.7409899830818176,1.2569999694824219
2013-10-01,0.7286499738693237,1.2398899793624878
2013-11-01,0.7356200218200684,1.2554930448532104
2013-12-01,0.7241100072860718,1.2669800519943237
2014-01-01,0.737529993057251,1.2745699882507324
2014-02-01,0.7295299768447876,1.264430046081543
2014-03-01,0.7271599769592285,1.2592999935150146
2014-04-01,0.7239199876785278,1.2552900314331055
2014-05-01,0.733430027961731,1.2545950412750244
2014-06-01,0.7329000234603882,1.249709963798523
2014-07-01,0.7464900016784668,1.2446600198745728
2014-08-01,0.7613499760627747,1.2486499547958374
