Date,EURCHF=X,EURCNY=X,EURGBP=X,EURHKD=X,EURJPY=X,EURSGD=X,EURUSD=X
2006-03-01,1.5801000595092773,9.689599990844727,0.6969000101089478,9.398799896240234,142.63999938964844,1.9321999549865723,1.2115044593811035
2006-04-01,1.5640000104904175,10.09630012512207,0.6915000081062317,9.786600112915039,143.5399932861328,1.9940999746322632,1.2624987363815308
2006-05-01,1.5607999563217163,10.276800155639648,0.684499979019165,9.939499855041504,144.19000244140625,2.023099899291992,1.2816076278686523
2006-06-01,1.5644999742507935,10.192000389099121,0.6906999945640564,9.92080020904541,146.33999633789062,2.0216000080108643,1.2782983779907227
2006-07-01,1.5714000463485718,10.152899742126465,0.6837000250816345,9.923199653625488,146.25999450683594,2.0151000022888184,1.277400255203247
2006-08-01,1.5764000415802002,10.157099723815918,0.6725000143051147,9.957799911499023,150.27000427246094,2.013400077819824,1.2809016704559326
2006-09-01,1.5861999988555908,10.01159954071045,0.6759999990463257,9.87969970703125,149.69000244140625,2.009500026702881,1.2690999507904053
2006-10-01,1.5875999927520752,10.043499946594238,0.6689000129699707,9.927900314331055,149.07000732421875,1.9865000247955322,1.2766989469528198
2006-11-01,1.5866999626159668,10.367300033569336,0.6736999750137329,10.305100440979004,153.27000427246094,2.039099931716919,1.325100064277649
2006-12-01,1.6088000535964966,10.28320026397705,0.6733999848365784,10.2608003616333,157.02999877929688,2.022599935531616,1.3198009729385376
2007-01-01,1.62090003490448,10.084500312805176,0.6632000207901001,10.16670036315918,157.2100067138672,1.999400019645691,1.3023037910461426
2007-02-01,1.6125999689102173,10.217000007629395,0.6734499931335449,10.331600189208984,157.07000732421875,2.022700071334839,1.322891354560852
2007-03-01,1.6232000589370728,10.317999839782715,0.6783999800682068,10.432600021362305,157.36000061035156,2.025899887084961,1.3358982801437378
2007-04-01,1.6469000577926636,10.50529956817627,0.6825000047683716,10.676799774169922,162.9499969482422,2.073699951171875,1.3652063608169556
2007-05-01,1.6482199430465698,10.267800331115723,0.6795200109481812,10.503800392150879,163.8000030517578,2.05679988861084,1.3456052541732788
2007-06-01,1.6532000303268433,10.273099899291992,0.673799991607666,10.567500114440918,166.69000244140625,2.0364999771118164,1.3536012172698975
2007-07-01,1.642199993133545,10.360400199890137,0.6736999750137329,10.696200370788574,161.9199981689453,2.0724000930786133,1.3672035932540894
2007-08-01,1.6449999809265137,10.27180004119873,0.6761000156402588,10.63290023803711,157.97999572753906,2.077399969100952,1.3642005920410156
2007-09-01,1.659000039100647,10.657699584960938,0.6973999738693237,11.090499877929688,163.83999633789062,2.119499921798706,1.427001714706421
2007-10-01,1.6775000095367432,10.785699844360352,0.6955000162124634,11.213800430297852,166.97000122070312,2.0954999923706055,1.4471989870071411
2007-11-01,1.6563999652862549,10.842100143432617,0.7121999859809875,11.395099639892578,163.1300048828125,2.1191000938415527,1.469594120979309
2007-12-01,1.6536999940872192,10.726900100708008,0.7353000044822693,11.382399559020996,163.00999450683594,2.097399950027466,1.4601097106933594
2008-01-01,1.6066999435424805,10.641599655151367,0.746720016002655,11.589599609375,157.92999267578125,2.106100082397461,1.4865025281906128
2008-02-01,1.5801000595092773,10.779800415039062,0.7634999752044678,11.815799713134766,157.6199951171875,2.1152000427246094,1.519202709197998
2008-03-01,1.5676000118255615,11.064200401306152,0.7940999865531921,12.262999534606934,157.3300018310547,2.171600103378296,1.5757957696914673
2008-04-01,1.6169999837875366,10.900899887084961,0.7858999967575073,12.173100471496582,162.3489990234375,2.1196000576019287,1.5622069835662842
2008-05-01,1.6247999668121338,10.779399871826172,0.7842000126838684,11.996299743652344,164.02999877929688,2.088900089263916,1.555790662765503
2008-06-01,1.6080000400543213,10.76990032196045,0.7900999784469604,12.278300285339355,167.1199951171875,2.1398000717163086,1.57500159740448
2008-07-01,1.6333999633789062,10.629300117492676,0.7861999869346619,12.162500381469727,168.11000061035156,2.1322999000549316,1.5593082904815674
2008-08-01,1.613700032234192,10.003700256347656,0.8113999962806702,11.465100288391113,159.27999877929688,2.0803000926971436,1.4695078134536743
2008-09-01,1.580199956893921,9.619600296020508,0.7908999919891357,10.944999694824219,149.52200317382812,2.0215001106262207,1.409641981124878
2008-10-01,1.476199984550476,8.692500114440918,0.7921000123023987,9.866600036621094,125.01000213623047,1.8841999769210815,1.2701960802078247
2008-11-01,1.5363999605178833,8.650300025939941,0.8256000280380249,9.817099571228027,120.80000305175781,1.9160000085830688,1.2675074338912964
2008-12-01,1.465499997138977,9.585200309753418,0.9447000026702881,10.80150032043457,126.72000122070312,1.9954999685287476,1.3979953527450562
2009-01-01,1.4855999946594238,8.739899635314941,0.8881999850273132,9.821000099182129,115.54000091552734,1.934000015258789,1.2850992679595947
2009-02-01,1.485200047492981,8.642000198364258,0.8866999745368958,9.806699752807617,123.66999816894531,1.9284000396728516,1.2678931951522827
2009-03-01,1.5084999799728394,9.043100357055664,0.92330002784729,10.263899803161621,131.11399841308594,2.014899969100952,1.3246963024139404
2009-04-01,1.5089000463485718,9.010100364685059,0.8948000073432922,10.253899574279785,130.60000610351562,1.9620000123977661,1.323521614074707
2009-05-01,1.5083999633789062,9.62559986114502,0.8726000189781189,10.942999839782715,134.57000732421875,2.0373001098632812,1.4120903015136719
2009-06-01,1.5242999792099,9.558799743652344,0.8525000214576721,10.878700256347656,135.2100067138672,2.0322000980377197,1.4038830995559692
2009-07-01,1.5220999717712402,9.73169994354248,0.8532999753952026,11.045499801635742,134.94000244140625,2.051100015640259,1.4260046482086182
2009-08-01,1.5176000595092773,9.779899597167969,0.880299985408783,11.109700202941895,133.22999572753906,2.066499948501587,1.434267520904541
2009-09-01,1.5159000158309937,9.966300010681152,0.9156000018119812,11.355400085449219,131.72000122070312,2.0629000663757324,1.465502142906189
2009-10-01,1.510699987411499,9.90880012512207,0.8956000208854675,11.343500137329102,133.05999755859375,2.0618999004364014,1.4732965230941772
2009-11-01,1.5084999799728394,10.210800170898438,0.9135000109672546,11.653200149536133,129.6999969482422,2.078000068664551,1.5038950443267822
2009-12-01,1.4815000295639038,9.629899978637695,0.8859000205993652,11.105999946594238,133.14999389648438,2.012200117111206,1.4327058792114258
2010-01-01,1.4709999561309814,9.334400177001953,0.868399977684021,10.775099754333496,125.19999694824219,1.9528000354766846,1.387694001197815
2010-02-01,1.4636000394821167,9.07289981842041,0.8981999754905701,10.584099769592285,121.20999908447266,1.9156999588012695,1.3637913465499878
2010-03-01,1.4232900142669678,9.211700439453125,0.8895000219345093,10.485899925231934,126.33999633789062,1.8896000385284424,1.3508037328720093
2010-04-01,1.4323999881744385,9.060600280761719,0.8690000176429749,10.318900108337402,124.75,1.8209999799728394,1.3298048973083496
2010-05-01,1.420699954032898,8.365599632263184,0.8460000157356262,9.567000389099121,112.05000305175781,1.7192000150680542,1.2287880182266235
2010-06-01,1.3180999755859375,8.314000129699707,0.8181999921798706,9.523099899291992,108.12000274658203,1.7109999656677246,1.223002314567566
2010-07-01,1.3579000234603882,8.831199645996094,0.8302000164985657,10.126700401306152,112.66000366210938,1.7735999822616577,1.3040019273757935
2010-08-01,1.2984000444412231,8.60949993133545,0.8187000155448914,9.849599838256836,107.06099700927734,1.7158000469207764,1.266592264175415
2010-09-01,1.3310999870300293,9.093899726867676,0.862559974193573,10.570899963378906,114.1500015258789,1.7949999570846558,1.3628062009811401
2010-10-01,1.363800048828125,9.298100471496582,0.873199999332428,10.686699867248535,112.5250015258789,1.7969000339508057,1.377808928489685
2010-11-01,1.3115999698638916,8.701600074768066,0.8424999713897705,10.168299674987793,110.37000274658203,1.7293000221252441,1.3103927373886108
2010-12-01,1.2431000471115112,8.738499641418457,0.8614000082015991,10.350199699401855,108.38400268554688,1.7134000062942505,1.3301233053207397
2011-01-01,1.2783000469207764,8.934000015258789,0.857200026512146,10.571200370788574,111.41200256347656,1.7473000288009644,1.3572757244110107
2011-02-01,1.274899959564209,9.027199745178223,0.8531000018119812,10.701700210571289,112.09600067138672,1.75,1.373437762260437
2011-03-01,1.2972999811172485,9.2298002243042,0.8787000179290771,10.989800453186035,117.41000366210938,1.780900001525879,1.4121301174163818
2011-04-01,1.2956000566482544,9.601200103759766,0.8914200067520142,11.530699729919434,121.0,1.8210999965667725,1.4820963144302368
2011-05-01,1.2182999849319458,9.245699882507324,0.868399977684021,11.140700340270996,115.79000091552734,1.7655999660491943,1.4322338104248047
2011-06-01,1.2062900066375732,9.317500114440918,0.9004899859428406,11.26449966430664,116.87000274658203,1.7847000360488892,1.4478904008865356
2011-07-01,1.1485600471496582,9.205400466918945,0.8757299780845642,11.168299674987793,111.44100189208984,1.7231999635696411,1.4331985712051392
2011-08-01,1.1820299625396729,9.199799537658691,0.8848999738693237,11.245800018310547,110.69000244140625,1.740399956703186,1.4433138370513916
2011-09-01,1.2192399501800537,8.717599868774414,0.870710015296936,10.581600189208984,104.26000213623047,1.7618999481201172,1.3585848808288574
2011-10-01,1.219499945640564,8.99779987335205,0.8773800134658813,10.977299690246582,107.10399627685547,1.7585999965667725,1.4140071868896484
2011-11-01,1.2272000312805176,8.499500274658203,0.8540999889373779,10.377300262451172,103.87200164794922,1.7274999618530273,1.3324095010757446
2011-12-01,1.21806001663208,8.173399925231934,0.8403699994087219,10.067000389099121,100.58699798583984,1.6825000047683716,1.2956053018569946
2012-01-01,1.2060999870300293,8.265000343322754,0.8364999890327454,10.189000129699707,100.33000183105469,1.651900053024292,1.3139568567276
2012-02-01,1.205199956893921,8.47760009765625,0.8464000225067139,10.450400352478027,108.45999908447266,1.6815999746322632,1.3477997779846191
